plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,availabilityDate,visited,info3String,streetViewURL,streetViewMetadataURL
2ht8gz6f7qkdr,https://photos.zillowstatic.com/fp/6c64d2d86865748cba9d890e6c6013c0-p_e.jpg,True,/apartments/seattle-wa/halmar/5btvvN/,FOR_RENT,Halmar,"$1,300+/mo","103 13th Ave E, Seattle, WA",1.0,1.0,600.0,1019771701.0,"{'latitude': 47.61895, 'longitude': -122.31599}",{'type': 'TIME_ON_INFO'},"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Halmar,47.61895--122.31599,True,True,False,False,False,True,False,,False,1993720000,2.0,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
2bmwnr0z4ffsw,https://photos.zillowstatic.com/fp/febd0057d734b7c6b56857d16bdf0b4f-p_e.jpg,True,/apartments/seattle-wa/sheffield-apts./5XjTcF/,FOR_RENT,Sheffield Apts.,"$1,495+/mo","605 Boylston Ave E, Seattle, WA",1.0,1.0,613.0,1001484992.0,"{'latitude': 47.62464, 'longitude': -122.32333}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Sheffield Apts.,47.62464--122.32333,True,True,False,False,False,True,False,,False,7367626000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
4fefanrn8u3yu,https://photos.zillowstatic.com/fp/eedd734335ee7f9d6fa704e634824140-p_e.jpg,True,/apartments/seattle-wa/the-illiad/5jDznD/,FOR_RENT,The Illiad,"$2,095+/mo","112 Bellevue Ave E, Seattle, WA",2.0,1.0,800.0,1050487392.0,"{'latitude': 47.619022, 'longitude': -122.3263}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",The Illiad,47.619022--122.3263,True,True,False,False,False,True,False,,False,783465000,2.0,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/1d880fdf3db5b87a5cc81fe790614f6b-p_e.jpg,True,/apartments/seattle-wa/harvard-crest/5bH9Ss/,FOR_RENT,Apartment for rent,"$1,300/mo","135 Harvard Ave E APT 100, Seattle, WA 98102",,,,,"{'latitude': 47.619682, 'longitude': -122.32253}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,5527237000,,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2091333273,ForRent,For Rent,$1.3K,1.0,1.0,750.0,"{'homeInfo': {'zpid': 2091333273, 'streetAddress': '135 Harvard Ave E APT 100', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.619682, 'longitude': -122.32253, 'price': 1300.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2628, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1300.0, 'timeOnZillow': 5527237000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 100', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/6c79123defcc5a861e08c5f336a998f4-p_e.jpg,True,/apartments/seattle-wa/shannon-apartments/5XqmVQ/,FOR_RENT,Apartment for rent,"$1,395/mo","1220 Boylston Ave APT 405, Seattle, WA 98101",,,,,"{'latitude': 47.612835, 'longitude': -122.32333}","{'type': 'TIME_ON_INFO', 'text': '30 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,2596287000,,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2099236542,ForRent,For Rent,$1.4K,1.0,1.0,550.0,"{'homeInfo': {'zpid': 2099236542, 'streetAddress': '1220 Boylston Ave APT 405', 'zipcode': '98101', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.612835, 'longitude': -122.32333, 'price': 1395.0, 'datePriceChanged': 1737360000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 550.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2097, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 20)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'priceChange': -100, 'timeOnZillow': 2596287000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 405', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-20 00:00:00,False,,,
tk9e4e57mmh1,https://photos.zillowstatic.com/fp/a7cf208ad3a8ff2d394cabcd5396222e-p_e.jpg,True,/apartments/seattle-wa/ben-lomond/5XmyBs/,FOR_RENT,Ben Lomond,"$1,495+/mo","1027 Bellevue Ct E, Seattle, WA",1.0,1.0,695.0,1001776867.0,"{'latitude': 47.6275, 'longitude': -122.32743}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Ben Lomond,47.6275--122.32743,True,True,False,False,False,True,False,,False,7305543000,4.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/e6a8320ae550ccb1c7649b1d58f0092d-p_e.jpg,True,/apartments/seattle-wa/mark-spencer/5jDznf/,FOR_RENT,Apartment for rent,"$2,050/mo","727 Bellevue Ave E #306, Seattle, WA 98102",,,,,"{'latitude': 47.626102, 'longitude': -122.32715}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,9830835000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2064168974,ForRent,For Rent,$2.1K,1.0,1.0,700.0,"{'homeInfo': {'zpid': 2064168974, 'streetAddress': '727 Bellevue Ave E #306', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.626102, 'longitude': -122.32715, 'price': 2050.0, 'datePriceChanged': 1734336000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1855, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2050.0, 'priceChange': 55, 'timeOnZillow': 9830835000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 306', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/ecf06c1ba336de32984c6d066c70aad0-p_e.jpg,True,/apartments/seattle-wa/washington-court/5jDydW/,FOR_RENT,Apartment for rent,"$1,750/mo","503 13th Ave E APT 204, Seattle, WA 98102",,,,,"{'latitude': 47.623356, 'longitude': -122.316025}","{'type': 'TIME_ON_INFO', 'text': '15 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1358778000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",443890613,ForRent,For Rent,$1.8K,1.0,1.0,,"{'homeInfo': {'zpid': 443890613, 'streetAddress': '503 13th Ave E APT 204', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.623356, 'longitude': -122.316025, 'price': 1750.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1750.0, 'timeOnZillow': 1358778000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 204', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-10 00:00:00,False,,,
50xen6dh4ehsu,https://photos.zillowstatic.com/fp/1e004a4d242872974e74d2cff41c53ff-p_e.jpg,True,/apartments/seattle-wa/patent-523/5XkKwS/,FOR_RENT,Patent 523,"$2,103+/mo","523 Broadway E, Seattle, WA",1.0,1.0,587.0,1001584179.0,"{'latitude': 47.623695, 'longitude': -122.32149}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Patent 523,47.623695--122.32149,True,True,True,False,False,True,False,,False,50240000,8.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
4g5yjhyspvrbe,https://photos.zillowstatic.com/fp/391b2c46b9c63663f5ecb6656d432130-p_e.jpg,True,/apartments/seattle-wa/east-thomas-suites/5YCFqR/,FOR_RENT,East Thomas Suites,"$1,895+/mo","403 E Thomas St, Seattle, WA",1.0,1.0,600.0,1004162607.0,"{'latitude': 47.620667, 'longitude': -122.32631}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",East Thomas Suites,47.620667--122.32631,True,True,True,False,False,True,False,,False,28779105000,6.0,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
2vmq4eqztpp4m,https://photos.zillowstatic.com/fp/ab2210fddff3d2b225d75ec7f3c2af8b-p_e.jpg,True,/apartments/seattle-wa/411-harvard-ave-east/9VWLVy/,FOR_RENT,411 Harvard Ave East,"$1,615+/mo","411 Harvard Ave E, Seattle, WA",1.0,1.0,515.0,2118662831.0,"{'latitude': 47.622322, 'longitude': -122.32234}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",411 Harvard Ave East,47.622322--122.32234,True,True,False,False,False,True,False,,False,183796000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/44a25b836eedb0f4bc294ebb67bb4e6a-p_e.jpg,True,/apartments/seattle-wa/stephensberg/CgJ6Cx/,FOR_RENT,Apartment for rent,"$1,225/mo","405 E Olive St APT 4, Seattle, WA 98122",,,,,"{'latitude': 47.616188, 'longitude': -122.32644}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,16923036000,,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2082651115,ForRent,For Rent,$1.2K,1.0,1.0,575.0,"{'homeInfo': {'zpid': 2082651115, 'streetAddress': '405 E Olive St APT 4', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.616188, 'longitude': -122.32644, 'price': 1225.0, 'datePriceChanged': 1721372400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 575.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1824, 'listing_sub_type': {}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1225.0, 'priceChange': -170, 'timeOnZillow': 16923036000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
44vtqcmktaem1,https://photos.zillowstatic.com/fp/c4eb4f54bfce20d5a6e10c7d615c1eeb-p_e.jpg,True,/apartments/seattle-wa/grv-grandview-apartments/5jF24Y/,FOR_RENT,GRV Grandview Apartments,"$1,395+/mo","409 Eastlake Ave E, Seattle, WA",1.0,1.0,710.0,1050488046.0,"{'latitude': 47.622303, 'longitude': -122.32935}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",GRV Grandview Apartments,47.622303--122.32935,True,True,False,False,False,True,False,,False,6208748000,3.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/f61826eeeb68d9413abe748066bd5436-p_e.jpg,True,/apartments/seattle-wa/the-crest/5XjVDK/,FOR_RENT,Apartment for rent,"$1,150/mo","1718 Melrose Ave #307, Seattle, WA 98122",,,,,"{'latitude': 47.617645, 'longitude': -122.327545}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,9762664000,,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2070247364,ForRent,For Rent,$1.2K,2.0,1.0,575.0,"{'homeInfo': {'zpid': 2070247364, 'streetAddress': '1718 Melrose Ave #307', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.617645, 'longitude': -122.327545, 'price': 1150.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 575.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1744, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1150.0, 'timeOnZillow': 9762664000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 307', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/89346e99ef033b9e68fc3cb92af47732-p_e.jpg,True,/apartments/seattle-wa/roycroft/5XrTBm/,FOR_RENT,Apartment for rent,"$2,100/mo","317 Harvard Ave E #307, Seattle, WA 98102",,,,,"{'latitude': 47.621613, 'longitude': -122.32221}","{'type': 'TIME_ON_INFO', 'text': '17 hours ago', 'data': {'isRead': None, 'isFresh': True}}",,,,,,False,False,False,True,False,,False,61679000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2057011739,ForRent,For Rent,$2.1K,2.0,1.0,800.0,"{'homeInfo': {'zpid': 2057011739, 'streetAddress': '317 Harvard Ave E #307', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.621613, 'longitude': -122.32221, 'price': 2100.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 800.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2191, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2100.0, 'timeOnZillow': 61679000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 307', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-10 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/0e2aeadd8ef6f99f4a141cb99c7be935-p_e.jpg,True,/homedetails/267-E-Newton-St-C-Seattle-WA-98102/439204248_zpid/,FOR_RENT,Apartment for rent,"$1,975/mo","267 E Newton St #C, Seattle, WA 98102",,,,,"{'latitude': 47.63663, 'longitude': -122.32398}","{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,440846000,,unknown,"['paid', 'zillowRentalManager']",439204248,ForRent,For Rent,$2.0K,1.0,1.0,550.0,"{'homeInfo': {'zpid': 439204248, 'streetAddress': '267 E Newton St #C', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63663, 'longitude': -122.32398, 'price': 1975.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 550.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1975.0, 'timeOnZillow': 440846000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# C', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
4uuz7h4t0d2vp,https://photos.zillowstatic.com/fp/b5c5d9b9bec17df3dbcec257f93ae01f-p_e.jpg,True,/b/711-e-denny-way-w-seattle-wa-C3ygtG/,FOR_RENT,For Rent,"$1,945+/mo","711 E Denny Way W, Seattle, WA",1.0,1.0,572.0,2553652897.0,"{'latitude': 47.618446, 'longitude': -122.32306}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.618446--122.32306,True,False,False,False,False,True,False,,False,1392275000,2.0,unknown,"['paid', 'zillowRentalManager']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/08c55fc26dbbb8ecf7aeb90164555584-p_e.jpg,True,/homedetails/1002-E-Republican-St-Seattle-WA-98102/49011378_zpid/,FOR_RENT,Apartment for rent,"$2,600/mo","1002 E Republican St, Seattle, WA 98102",,,,,"{'latitude': 47.623287, 'longitude': -122.31969}","{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,606330000,,unknown,"['paid', 'zillowRentalManager']",49011378,ForRent,For Rent,$2.6K,2.0,1.0,,"{'homeInfo': {'zpid': 49011378, 'streetAddress': '1002 E Republican St', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.623287, 'longitude': -122.31969, 'price': 2600.0, 'datePriceChanged': 1737619200000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 945100, 'rentZestimate': 3514, 'listing_sub_type': {}, 'priceReduction': '$200 (Jan 23)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'priceChange': -200, 'timeOnZillow': 606330000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 951000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/a6c7c3b9b6f8aef833eaff4a14880b7a-p_e.jpg,True,/homedetails/2215-Yale-Ave-E-PENTHOUSE-P-Seattle-WA-98102/445013642_zpid/,FOR_RENT,Apartment for rent,"$3,700/mo","2215 Yale Ave E #PENTHOUSE P, Seattle, WA 98102",,,,,"{'latitude': 47.6388, 'longitude': -122.327446}","{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,594289000,,unknown,"['paid', 'zillowRentalManager']",445013642,ForRent,For Rent,$3.7K,2.0,2.0,1388.0,"{'homeInfo': {'zpid': 445013642, 'streetAddress': '2215 Yale Ave E #PENTHOUSE P', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6388, 'longitude': -122.327446, 'price': 3700.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1388.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3700.0, 'timeOnZillow': 594289000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# Penthouse P', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/1f47accc24b4a61bbc30e8a28c2538e2-p_e.jpg,True,/homedetails/1550-Eastlake-Ave-E-APT-106-Seattle-WA-98102/63900391_zpid/,FOR_RENT,Apartment for rent,"$2,600/mo","1550 Eastlake Ave E APT 106, Seattle, WA 98102",,,,,"{'latitude': 47.633675, 'longitude': -122.32534}","{'type': 'TIME_ON_INFO', 'text': '25 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,2237788000,,unknown,"['paid', 'zillowRentalManager']",63900391,ForRent,For Rent,$2.6K,1.0,1.0,700.0,"{'homeInfo': {'zpid': 63900391, 'streetAddress': '1550 Eastlake Ave E APT 106', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.633675, 'longitude': -122.32534, 'price': 2600.0, 'datePriceChanged': 1736928000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 426400, 'rentZestimate': 2607, 'listing_sub_type': {}, 'priceReduction': '$700 (Jan 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'priceChange': -700, 'timeOnZillow': 2237788000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 410000.0, 'unit': 'Apt 106', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-01 00:00:00,False,,,
